created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,"RT @pcnsnji: The COVID-19 pandemic has brought us many new challenges, including education. How will the new normal look like for students…","{'id': 232195445, 'id_str': '232195445', 'name': '-', 'screen_name': 'RXNNP', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 435, 'friends_count': 108, 'listed_count': 1, 'favourites_count': 22488, 'statuses_count': 27991, 'created_at': 'Thu Dec 30 14:03:19 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260561249672151040/pu1R6hHv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260561249672151040/pu1R6hHv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/232195445/1583857347', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The COVID pandemic has brought us many new challenges including education How will the new normal look like for students ,,0.51,0.23,Positive
2020-05-26,"RT @GretaThunberg: ""Alberta minister says it’s a ‘great time’ to build a pipeline because COVID-19 restrictions limit protests against them…","{'id': 1903643599, 'id_str': '1903643599', 'name': 'KEVIN MIRANDA', 'screen_name': 'KEVINTOMIRANDA', 'location': None, 'url': 'https://vero.co/kevinmiranda', 'description': 'DC | Marvel | Star Wars | MOTU | Tom Cruise | Henry Cavill | Chris Evans | Russell Crowe | Zack Snyder | #ReleaseTheSnyderCut', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 30437, 'friends_count': 27799, 'listed_count': 127, 'favourites_count': 84897, 'statuses_count': 73039, 'created_at': 'Wed Sep 25 09:52:13 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '0084B4', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1245592215612579840/__jpYNxv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1245592215612579840/__jpYNxv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1903643599/1589435256', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Alberta minister says it s a great time to build a pipeline because COVID restrictions limit protests against them ,,0.75,0.8,Positive
2020-05-26,RT @adamhousley: And now can we address all the media and politicians that said this was 100# natural and there was no evidence it came fro…,"{'id': 955871085714722816, 'id_str': '955871085714722816', 'name': 'Kay #MAGA', 'screen_name': 'Pacificnw777', 'location': None, 'url': None, 'description': 'Working to #MAGA for my children. Christian || NO DACA || NO CHAIN MIGRATION || NO VISA LOTTERY || #MAGA #KAG #KAG2020 #PATRIOT #CONSERVATIVE', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 9692, 'friends_count': 9695, 'listed_count': 13, 'favourites_count': 228051, 'statuses_count': 181376, 'created_at': 'Tue Jan 23 18:33:20 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/955874806620213248/ivu1Edpb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/955874806620213248/ivu1Edpb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/955871085714722816/1516734125', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", And now can we address all the media and politicians that said this was natural and there was no evidence it came fro ,,0.4,0.1,Positive
2020-05-26,"RT @MKatwood: THANK YOU GUYS SO MUCH!! Our total including the YouTube superchat is $3,735.88 raised for the United Way COVID-19 Community…","{'id': 1698104724, 'id_str': '1698104724', 'name': 'HarruhEXE', 'screen_name': 'HarruhEXE', 'location': 'Alberta, Canada', 'url': 'https://soundcloud.com/harruh_exe', 'description': 'IG: @harruh.exe', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 19, 'friends_count': 114, 'listed_count': 0, 'favourites_count': 7786, 'statuses_count': 2489, 'created_at': 'Sun Aug 25 04:28:58 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1013450055875870722/lFljMbMr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1013450055875870722/lFljMbMr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1698104724/1534213398', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", THANK YOU GUYS SO MUCH Our total including the YouTube superchat is raised for the United Way COVID Community ,"Alberta, Canada",0.47,0.1,Positive
2020-05-26,RT @BuckSexton: There is over a 99% chance that they are yelling at an entirely healthy person who poses no risk of infecting anyone with a…,"{'id': 882073200032714752, 'id_str': '882073200032714752', 'name': 'The Punisher', 'screen_name': 'WatcherCongress', 'location': 'USA', 'url': None, 'description': 'Punishing stupidity. Followed by General Flynn andTony Shaffer. StephenColbertsucks', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1912, 'friends_count': 2216, 'listed_count': 3, 'favourites_count': 20776, 'statuses_count': 35529, 'created_at': 'Tue Jul 04 03:06:53 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/882078220018999300/jpIIl8QM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/882078220018999300/jpIIl8QM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/882073200032714752/1588401920', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", There is over a chance that they are yelling at an entirely healthy person who poses no risk of infecting anyone with a ,USA,0.5,0.5,Positive
2020-05-26,RT @079Kal: The car being locked wasn’t a issue lol,"{'id': 441179628, 'id_str': '441179628', 'name': 'Nandhik', 'screen_name': 'raychellebal2', 'location': '🇳🇬', 'url': None, 'description': ""I'm baby!"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1646, 'friends_count': 730, 'listed_count': 1, 'favourites_count': 8174, 'statuses_count': 17451, 'created_at': 'Mon Dec 19 20:37:50 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1253013462441234432/WBCpmPnS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1253013462441234432/WBCpmPnS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/441179628/1587574551', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Kal The car being locked wasn t a issue lol,🇳🇬,0.7,0.8,Positive
2020-05-26,RT @sahelhaque: If coronavirus didn’t exist I genuinely believe Summer 2020 would’ve been the best yet idc,"{'id': 272613361, 'id_str': '272613361', 'name': 'Mar ♡', 'screen_name': 'breathinfenty', 'location': 'I MET JUSTIN/HE FOLLOWS', 'url': 'https://mariamsvogue.wordpress.com', 'description': ""You're giving me chills at a hundred degrees, It's better than pills how you put me to sleep │ ✞6-18-12 & 7-15-14✞ (fan account)"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 34652, 'friends_count': 16211, 'listed_count': 187, 'favourites_count': 46072, 'statuses_count': 415410, 'created_at': 'Sat Mar 26 20:57:26 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '9266CC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1264311618290233344/yw9eBWSC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1264311618290233344/yw9eBWSC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/272613361/1590270355', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", If coronavirus didn t exist I genuinely believe Summer would ve been the best yet idc,I MET JUSTIN/HE FOLLOWS,0.4,0.7,Positive
2020-05-26,"RT @ANI: Manipur detected 3 new positive cases of #COVID19 today. Total number of positive cases rise to 39 in the state, including 35 acti…","{'id': 837666693065367554, 'id_str': '837666693065367554', 'name': 'जय भवानी ⚔️⚔️', 'screen_name': 'JSINGH2252', 'location': 'Lucknow / Raipur / Nagpur ', 'url': 'https://www.laarparoofings.com', 'description': '#Soldier without #Uniform  👊👊', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5311, 'friends_count': 2722, 'listed_count': 1, 'favourites_count': 48053, 'statuses_count': 284683, 'created_at': 'Fri Mar 03 14:11:17 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260869891923591170/qROFDtuM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260869891923591170/qROFDtuM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/837666693065367554/1589688265', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Manipur detected new positive cases of COVID today Total number of positive cases rise to in the state including acti ,Lucknow / Raipur / Nagpur ,0.57,0.15,Positive
2020-05-26,"RT @OwenJones84: Oh. Wow. When Dominic Cummings went back to work after his Durham trip, he edited his old blogs to make it look like he’d…","{'id': 23443294, 'id_str': '23443294', 'name': 'robert white', 'screen_name': 'robertwhitelfc', 'location': 'Dublin Ireland ', 'url': None, 'description': 'Dublin dad of 6 or 7 kids lost count, Also a Grandfather, Thanks Chloe. 😂😂😂.Liverpool mad. Palestinian supporter against the apartheid state Israel.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 394, 'friends_count': 2220, 'listed_count': 5, 'favourites_count': 4741, 'statuses_count': 9836, 'created_at': 'Mon Mar 09 14:50:26 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1220375785732788225/ZojB4tbB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1220375785732788225/ZojB4tbB_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23443294/1554394492', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Oh Wow When Dominic Cummings went back to work after his Durham trip he edited his old blogs to make it look like he d ,Dublin Ireland ,0.4,0.07,Positive
2020-05-26,"RT @annika1021: CORREXION: @WHO pauses TRIAL of #Hydroxychloroquine in #CovidiotInChief cz it's too CHEAP of a SAFE Drug,comp2Big #Pharma L…","{'id': 971816547898490881, 'id_str': '971816547898490881', 'name': 'Carpanese Silvano', 'screen_name': 'CarpaneseSilva1', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 882, 'friends_count': 4196, 'listed_count': 1, 'favourites_count': 136245, 'statuses_count': 32030, 'created_at': 'Thu Mar 08 18:34:55 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", CORREXION pauses TRIAL of Hydroxychloroquine in CovidiotInChief cz it s too CHEAP of a SAFE Drug compBig Pharma L ,,0.6,0.45,Positive
